,loading,measurement_2,measurement_3,measurement_4,measurement_5,measurement_6,measurement_7,measurement_8,measurement_9,measurement_10,measurement_11,measurement_12,measurement_13,measurement_14,measurement_15,measurement_16,measurement_17,failure
13818,139.2,12,18.636,11.163,15.953,15.982,9.44,20.334,11.472399999999999,15.122,19.109,9.887,16.054,15.468,15.471,16.826,634.321,0
13819,128.11,10,16.189,11.314,17.612,16.642,12.096,18.452,11.111,14.442,18.761,13.43,16.167,21.496,16.3638,16.1992,672.323,0
13820,93.5,5,18.255,11.319,19.22,17.822,12.721,20.502,11.873,15.161,20.28,10.62,13.72,15.382,14.316,14.286,1006.03,0
13821,103.01,1,17.178,10.33,17.013,18.232,11.882,18.25,11.473,14.948,16.78,13.663,14.803,14.32,16.469,15.554,637.73,0
13822,112.17,9,17.627,12.4596,16.829,17.869,11.699,19.269,11.613,15.245,17.663,10.913,14.793,17.136,16.705,16.687,715.989,0
13823,106.43,9,15.866,11.1634,15.991,16.661,11.171,18.36,9.638,15.868,17.947,11.596,12.775,17.087400000000002,15.871,17.79,486.163,0
13824,144.41,3,16.583,12.038,16.712,16.618,10.482,18.426,12.856,15.733,21.678,13.123,15.457,16.764,13.84,14.325,618.172,0
13825,91.01,7,18.883,11.943,17.056,17.965,10.847,17.718,11.822,16.428199999999997,18.921,10.642199999999999,15.237,13.102,15.154,17.179,558.652,0
13826,215.54,3,17.366,10.702,17.228,19.279,13.141,19.908,10.296,16.934,21.367,12.157,15.889,14.02,15.3624,18.335,817.282,1
13827,167.13,4,18.167,11.179,17.132,17.224,9.556,19.968,10.919,16.613,16.164,9.38,15.458,14.838,17.695,21.292,676.09,0
13828,111.71,6,17.218,11.516,15.574,19.606,11.066,19.041,9.391,14.601,17.909,12.147,15.315,17.931,16.554,19.115,534.895,0
13829,99.19,8,19.6,9.283,18.19,16.732,12.036,18.486,10.901,15.272,17.33,12.303,16.171,18.013,16.51,17.834,697.541,0
13830,68.53,7,18.888,13.756,17.7716,17.064600000000002,11.812,18.062,13.31,16.266,16.894,11.509,16.01,16.733,17.613,16.47,659.196,0
13831,92.73,11,19.085,9.971,16.583,16.616,8.749,19.291,10.493,15.94,15.41,9.501,16.478,17.375,14.186,11.38,532.65,0
13832,138.19,6,17.346,10.261,14.684,17.673,13.826,18.755399999999998,12.931,16.338,19.541,9.594,14.738,15.3292,14.036,13.456,633.627,0
13833,137.18,3,16.539,13.016,16.022,17.905,11.655,18.669,11.117,17.846,20.098,11.311,15.703,14.822,14.581999999999999,16.7578,598.895,0
13834,107.12,4,16.951,12.32,16.766,17.446,11.88,18.712,10.232,17.487,20.511,11.631,15.388,13.462,17.903,19.917,615.8,0
13835,133.56,2,17.907,11.43,17.378,17.574,11.786,18.039,12.586,16.8446,19.825,12.707,15.091400000000002,14.506,14.5274,16.0,670.271,1
13836,84.87,3,18.383,12.038,15.578,17.284799999999997,11.9132,19.67,10.545,15.270600000000002,19.434,11.69,16.272,16.967,17.871,16.1986,637.351,1
13837,175.95,4,17.367,10.374,19.183,15.402,12.773,19.549,10.534,16.134,21.055,12.052,15.961,16.478,13.373,14.108,852.63,0
13838,149.08,4,17.625,12.074,18.146,19.049,10.075,18.773,11.892,17.161,18.949,9.48,17.526,16.32,17.132,17.743,690.763,0
13839,87.69,1,17.665,11.852,16.409,15.918,12.077,20.928,13.72,15.026,18.314,10.204,15.303,16.932,15.350999999999999,16.644,924.091,0
13840,127.22,7,18.15,12.813,16.706,18.375,12.785,21.381,10.633,16.1106,18.618599999999997,9.856,15.768,14.454,13.814,16.572,914.293,0
13841,134.16,4,16.816,13.182,16.526,17.396,11.564,19.195,11.553,16.8,18.249,8.844,15.913,14.254,17.799,15.684000000000001,681.779,0
13842,193.82,6,18.208,11.993,17.406,16.139,12.167,18.081,10.2,17.102,17.132,10.096,15.005,16.878,13.971,12.211,593.152,0
13843,204.45,4,17.097,12.196,17.646,16.562,11.639,19.202,11.304,14.82,19.552,11.382,17.383,13.898,13.257,14.291,729.092,0
13844,100.5,6,17.336,10.123,17.594,17.935,14.48,17.829,11.386,17.526,17.222,11.474,16.137,18.551,17.051,15.524000000000001,733.119,0
13845,82.11,5,19.429,12.042,17.604,18.18,11.9886,18.058,11.89,14.355,19.961,12.583,15.813,17.144,18.444,16.029,602.231,0
13846,186.84,4,20.898,11.984,18.755,16.693,12.923,19.5292,12.799,16.096,19.302,12.639,16.29,17.06,16.134,13.36,984.894,1
13847,187.21,6,18.558,11.059,16.249,16.99,12.388,16.957,10.367,16.639,21.887,13.999,15.987,14.068,13.595,14.683,450.961,0
13848,152.96,4,17.428,10.434,19.027,16.854,11.448,17.254,11.4528,15.461,20.633,13.139,16.182,15.906,17.276,18.24,610.326,1
13849,124.6,3,18.641,11.795,16.789,16.615,10.702,19.025,11.215,16.001,20.218,12.545,16.603,15.894,17.51,18.404,626.41,0
13850,107.66,7,17.4632,11.667,17.71,15.405,9.926,17.79,10.975,16.651,18.202,9.892,14.542,15.752600000000001,15.412,16.914,512.067,0
13851,152.34,2,19.751,9.279,17.249,16.128,10.558,21.079,11.488,14.455,17.358,10.389,15.132,17.669,16.91,15.949,838.625,1
13852,158.81,10,18.39,11.975,16.489,17.835,11.27,18.682,9.346,15.872,17.212,8.806,15.638,17.773,12.986,15.583,543.599,0
13853,176.35,3,17.564,9.846,19.913,18.11,13.276,19.353,11.569,16.649,21.413,12.937,16.435,17.479,19.303,16.502,951.303,0
13854,105.22,5,18.564,11.569,16.716,19.993,12.659,18.989,11.739,15.935,19.971,12.359,13.416,15.656,16.468,16.782,744.245,1
13855,132.75,10,17.36,11.88,16.091,17.809,13.375,21.121,10.772,16.158,18.552,11.692,15.807,13.155,16.1188,17.071,884.118,0
13856,100.97,1,18.073,10.934,16.307,16.857,10.711,18.662,11.506,15.767,17.102,10.702,14.445,18.318,14.926,12.615,581.236,0
13857,92.23,3,17.88,13.195,17.429,18.677,12.239,20.64,12.348,17.353,17.559,12.146,14.046,18.861,17.285,16.09,927.939,0
13858,88.17,3,17.715,9.549,16.889,17.862,10.544,18.156,11.222,14.076,21.863,11.14,17.174,15.066,13.836,16.109,555.232,0
13859,179.65,8,17.795,11.426,18.786,17.789,11.589200000000002,19.861,11.279,16.416,20.858,15.357,16.504,15.976600000000001,15.249,18.328,873.347,1
13860,123.84,2,17.345,12.135,17.186,16.985,10.373,19.598,13.586,15.589,16.337,12.562,15.776,17.168,12.884,14.141,719.8512,0
13861,93.2,3,15.204,12.161,17.78,17.05,11.8068,17.276,10.706,15.926,16.411,11.387,16.63,18.171,14.874600000000001,15.038,708.6153999999999,1
13862,137.97,8,16.793,13.59,15.959,17.479,12.355,19.603,11.633,15.696,17.38,12.47,13.575,17.774,14.815,17.266,726.295,1
13863,113.42,7,17.948,13.31,17.335,16.418,9.486,19.037,11.463,15.328,18.438,11.901,15.754999999999999,12.973,17.095,17.306,613.73,1
13864,108.98,2,17.153,13.464,16.227,16.976,12.352,17.057,10.736,15.816,18.325,9.99,13.933,16.2806,17.091,17.141,473.105,0
13865,74.52,4,17.458,12.266,16.813,19.104,10.932,19.588,12.467,16.512,17.414,9.138,15.496,15.410199999999998,14.682,13.94,753.113,0
13866,68.58,10,17.842,11.66,20.356,17.348,11.165,19.375,12.276,17.442,15.321,10.015,16.573,13.99,15.4468,16.954,909.685,0
13867,136.9,6,17.448,10.661,15.767,17.02,11.085,18.958,12.867,19.124,19.365,11.952,16.886,18.285,17.706,15.109,646.862,0
13868,221.02,3,16.635,10.915,16.028,17.824,9.621,19.832,11.463,15.126,19.222,10.765,17.427,14.194,14.005,17.119,632.266,0
13869,120.5,10,18.811,11.828,19.153,16.367,12.191,20.081,11.554,16.012,16.039,14.928,15.079,19.869,15.638,19.192,918.547,1
13870,99.98,7,16.58,11.414,15.693,18.459,12.451,19.454,11.2958,15.738,19.075,11.947599999999998,15.571,17.475,15.285,16.808,710.698,0
13871,82.85,4,18.238,9.129,16.232,15.848,11.372,19.425,10.495,16.504,18.025,9.812,15.554,15.9756,16.486,17.773,629.711,1
13872,133.26,3,16.742,12.084,17.069,18.276,11.793,18.276,12.022,15.936,21.804,12.307,15.413,12.862,17.78,18.915,722.823,0
13873,207.05,9,17.572,11.428,16.706,17.2014,10.895,19.717,11.306,17.104,19.161,10.554,16.377,14.463,15.024,14.759,707.35,1
13874,101.94,3,16.607,13.508,15.857,16.603,13.753,19.475,10.879,16.797,16.734,9.753,15.694999999999999,15.223,17.885,20.56,733.77,0
13875,157.58,2,19.772,12.124,16.876,16.759,12.216,19.034,11.733999999999998,15.7516,16.593,12.954,15.889,16.805,13.191,15.844,711.552,1
13876,76.9,9,19.03,13.509,17.39,18.695,13.04,16.52,10.467,14.8,16.827,12.812,16.167,18.163,15.709,16.1116,514.415,0
13877,103.98,3,16.317,12.178,17.805,15.676,11.942,19.175,11.833,14.919,17.742,9.851,15.086,17.193,17.455,16.099,761.315,1
13878,234.74,8,19.088,12.462,15.321,17.898,10.623,19.88,11.242,16.913,19.181,13.105,14.949,16.959,17.401,14.567,633.774,0
13879,105.53,14,18.491,10.331,17.358,16.089,11.401,18.479,12.451,17.077,18.251,11.269,17.073,18.099,15.250800000000002,13.531,677.021,0
13880,58.04,1,16.613,12.1614,15.565,15.043,12.032,21.034,11.186,14.412,21.492,14.6,14.495,15.795,18.763,20.252,787.529,0
13881,133.94,5,17.264,11.544,16.285,19.397,11.21,17.104,10.901,15.966,20.62,10.132,16.889,15.217,13.537,15.347,454.015,0
13882,125.8,3,17.89,11.468,18.056,16.958,12.07,19.76,11.143,17.233,18.814,10.177,14.645,18.191,15.092,15.265,816.673,0
13883,103.34,6,16.82,10.767,16.941,16.705,10.375,20.509,10.423,15.525,17.306,10.899,15.411,18.092,17.174,16.601,727.973,0
13884,120.27,3,18.262,13.258,17.956,17.787,12.125,17.492,10.626,15.387,20.174,13.696,15.633,15.905,16.549,17.468,594.359,0
13885,94.02,3,16.967,11.369,16.065,19.357,13.24,20.169,12.218,16.443,19.112,10.898,15.393,16.021,14.569,16.161,855.794,0
13886,116.37,3,17.872,10.101,16.058,14.093,11.711,17.526,9.22,15.32,15.824,7.875,15.576,15.743,15.407,16.316,402.387,1
13887,158.93,4,17.858,11.38,15.54,20.289,12.715,20.134,12.639,15.952,20.44,10.847,14.772,15.486,13.506,15.393,824.448,0
13888,154.11,5,20.833,14.164,15.35,18.603,11.326,18.967,12.051,15.573,19.94,11.053,14.53,16.459,14.313,13.878,616.517,0
13889,83.63,7,19.066,11.648,16.264,17.719,14.302,18.484,12.02,15.76,18.694,11.478,15.821000000000002,17.813,16.665,20.348,737.591,0
13890,105.59,7,19.451,14.459,16.073,18.027,13.091,18.104599999999998,13.277,17.509,16.267,12.322,15.946,17.331,12.595,14.011,582.217,0
13891,106.83,4,16.079,12.704,15.829,18.469,10.697,18.811,10.893,14.608,19.523,10.232600000000001,17.221,16.998,14.506,15.029,558.081,0
13892,116.33,4,18.147,10.094,17.387,17.656,11.679,18.213,10.105,15.435,19.3248,9.922,16.1704,16.563,15.768,18.34,591.16,1
13893,138.85,1,17.308,11.56,17.254,17.147,13.263,19.726,9.349,14.976,18.536,10.448,15.785,17.144,14.682,15.9876,757.32,0
13894,164.47,2,16.756,12.2944,17.083,17.811,10.792,17.78,11.903,16.505,18.3684,9.327,14.931,14.272,15.511,19.185,565.664,0
13895,115.29,1,17.855,12.595,17.96,17.524,12.495,18.928,10.961,17.131,20.181,13.624,15.637,14.87,15.837,17.021,751.774,0
13896,153.55,8,17.115,12.555,17.341,17.62,10.962,20.087,10.928,15.599,18.6796,12.847,17.329,14.27,14.654,15.988,759.577,0
13897,98.56,1,16.473,11.535,15.713,19.3,12.904,19.753,12.4,15.592,18.695,11.742,16.112,16.771,15.437,17.527,791.449,0
13898,117.71,6,15.493,11.474,17.047,18.389,11.471,19.337,12.311,17.5858,19.466,11.781,15.627,16.176,16.47,16.2074,753.09,0
13899,112.97,1,19.932,10.65,18.438,17.607,10.575,19.676,10.829,16.125,18.8258,10.374,15.173,16.878,15.744,14.378,760.468,0
13900,136.78,9,19.002,13.441,18.391,16.096,12.079,19.546,12.178,16.729,17.059,10.151,15.966,18.079,14.15,14.383,847.372,0
13901,87.36,2,14.266,11.274,18.172,15.23,11.982,19.069,10.111,17.403,19.74,13.781,16.477,15.917,15.822,17.252,707.011,0
13902,168.08,4,17.315,12.47,18.601,18.285,10.969,19.113599999999998,11.637,16.838,18.241,11.35,15.618,17.463,17.832,15.188600000000003,570.788,0
13903,187.48,6,18.1272,12.697,18.296,18.376,11.094,20.424,12.303,17.094,17.488,10.196,14.003,16.528,15.674,15.731,744.0486000000001,0
13904,190.34,10,17.512,12.082,17.388,16.048,12.32,18.78,10.582,15.999,18.201,10.16,16.337,16.701,15.145,16.283,675.36,0
13905,139.09,9,17.642,11.439,16.282,17.166800000000002,11.093,19.527,11.474,16.493,18.033,10.649,18.147,16.91,16.351,16.664,670.796,1
13906,87.19,3,17.007,10.566,18.875,17.171,11.675,19.296,10.196,18.2,18.981,10.892,15.603,17.833,15.501,14.135,768.228,0
13907,64.31,8,16.931,12.469,15.365,16.543,11.964,18.934,9.853,15.9168,17.971,9.944,14.434,16.487,16.538,15.497,545.714,0
13908,130.04,3,16.618,11.137,16.593,18.903,11.646,18.7,12.042,16.186,18.525,12.221,16.389,18.441,16.703,16.34,672.137,1
13909,126.8,3,17.224,10.645,17.049200000000003,16.383,12.268,18.746,11.534,16.088,18.3082,11.982,15.646,14.965799999999998,17.136,18.315,675.908,0
13910,144.52,6,17.141,12.75,17.717,20.082,11.515,19.634,11.744,17.083,21.016,11.602,15.075,12.598,14.093,15.66,848.8056,0
13911,133.53,5,17.235,10.006,16.265,17.179,12.94,20.137,11.361,15.575,21.247,13.417,13.68,13.232,13.785000000000002,16.391,714.8556000000001,1
13912,98.83,7,17.269,12.229,17.005,17.244,12.186,19.222,13.273,16.483,20.254,10.506,14.473,14.77,14.323,15.792,797.08,0
13913,103.78,6,18.684,9.928,17.519,16.789,10.941,18.974,11.892,17.774,16.288,8.84,15.212,13.899,15.504,16.5586,696.833,0
13914,115.68,10,17.701,12.417,18.228,15.688,12.291,16.152,11.507,17.005,18.185,11.2848,15.276,17.492,17.557,16.831,510.078,0
13915,99.47,5,18.23,10.405,17.768,17.836,10.7,19.154,10.686,16.236,18.7546,10.925,17.616,17.103,18.605,18.369,679.865,0
13916,109.72,5,18.425,11.293,15.973,18.832,11.996,18.68,11.738399999999999,15.461,20.621,10.786,13.494,17.477,13.87,15.782999999999998,681.98,0
13917,93.51,6,18.172,11.735,17.196,17.06,11.262,19.32,12.174,16.342,19.822,14.228,16.826,15.7226,16.354,17.794,736.711,1
13918,102.2,6,16.854,14.303,16.959,18.264,12.052,19.023,12.826,16.727,18.243,10.002,15.628,13.845,14.591,18.024,762.82,0
13919,152.96,6,18.647,11.67,16.837,16.726,11.097,18.339,13.804,15.840399999999999,18.62,12.495,14.14,17.476,15.448,20.246,678.365,1
13920,122.58,9,18.162,10.446,16.402,19.808,11.388,17.389,11.04,16.327,17.104,10.783,16.117,17.659,18.195,15.371799999999999,502.011,0
13921,85.34,5,18.748,13.654,17.006,16.556,9.894,18.823,12.679,15.849,20.564,14.155,15.714,13.758,14.966,16.801,638.52,0
13922,98.79,7,16.257,11.725,16.662,17.601,12.129,18.495,13.543,14.878,18.712,10.459,14.434,16.677,15.19,17.582,723.464,0
13923,157.82,2,19.888,11.218,18.02,19.219,11.336,21.103,12.142,15.862,18.344,11.671,15.499,14.163,14.9966,17.077,959.466,0
13924,185.31,7,19.431,10.224,16.802,18.792,13.89,19.157,11.133,15.515,19.411,9.378,15.838,14.449,17.24,16.57,784.564,0
13925,106.79,11,17.491,10.845,16.59,17.341,11.279,18.895,10.519,16.629,16.971,13.255,15.956,18.561,16.212,16.1898,655.3334000000001,0
13926,262.24,5,17.916,9.648,17.737,16.643,11.632,19.16,9.514,15.389,17.299,10.556,15.764,17.012,16.078,15.649,665.765,0
13927,182.6,5,16.908,13.815,15.126,16.608,12.076,19.588,13.485,16.442,21.141,8.098,14.471,19.561,15.938,16.196,730.379,0
13928,61.09,7,16.344,12.562,18.003,17.128,10.963,19.288,11.348,14.113,19.104,9.571,17.317,13.272,16.203399999999995,19.461,733.285,0
13929,100.72,10,18.561,10.744,17.711,17.126,11.888,18.544,11.974,15.822,18.31,12.131,15.511,18.277,14.015,15.549,722.2521999999999,0
13930,134.11,4,19.575,12.283,16.544400000000003,15.896,11.822,17.982,11.286,16.019,19.097,10.435,15.731,16.7818,14.028,18.367,609.831,0
13931,127.12,6,18.34,10.974,17.623,16.758,11.09,17.291,13.548,16.565,18.295,10.814,13.411,15.579,16.589,17.369,614.482,0
13932,107.03,4,18.085,11.878,16.313,16.885,10.736,19.103,13.608,16.043,21.175,11.4464,15.268,14.924,17.488,19.913,700.434,0
13933,75.58,7,18.207,11.623,17.794,16.662,11.261,18.778,11.0304,16.51,17.048,11.006,14.091,16.821,16.176,17.1058,740.566,0
13934,168.89,4,16.872,12.699,16.816,17.691,12.489,19.236,10.829,18.255,17.306,9.731,14.464,16.055,17.855,15.117,715.041,0
13935,114.51,7,16.221,11.796,16.091,17.863,11.485,19.645,12.144,17.357,18.097,13.2,14.512,15.666,12.919,14.788,721.878,0
13936,252.62,5,17.048,9.033,16.287,16.082,12.755,17.636,9.756,16.44,20.208,9.08,15.959,16.011,16.796,16.318800000000003,501.609,0
13937,83.43,1,17.5266,13.021,15.113,18.889,11.09,19.669,12.549,14.974,18.662,9.756,15.841,15.309,16.682,19.085,678.789,0
13938,138.3,10,17.88,10.675,17.533,16.511,11.72,17.814,11.455,16.748,19.012,10.007,14.957,16.713,15.495,18.441,606.082,0
13939,89.32,2,19.551,12.014,16.779,17.913,11.264,20.862,10.793,16.366,16.626,12.096,16.196,18.527,15.472,16.194,810.753,0
13940,121.54,9,15.532,11.119,17.442,18.9,11.035,16.094,12.678,17.008,20.563,12.47,14.681999999999999,13.535,15.298,17.331,477.429,0
13941,149.0,1,18.243,10.674,18.467,17.845,9.802,18.944,13.864,16.604,19.952,13.548,14.519,16.54,14.672,13.308,775.871,1
13942,178.68,4,16.796,10.649,16.713,17.204,12.303,20.131,11.1082,16.534,19.298,11.472,16.403,14.976,15.326,14.511,808.412,0
13943,105.04,4,18.617,12.583,16.925,18.271,13.732,18.746,11.987,14.802,17.593,11.937,16.657,14.67,12.656,15.492,774.248,1
13944,94.39,10,16.709,11.665,17.527,17.905,10.216,19.119,12.584,15.228,19.061,9.312,17.337,17.142,16.571,17.706,712.326,0
13945,80.51,4,19.45,13.658,16.951,17.597,13.23,18.497,11.64,16.647,19.638,13.172,15.351,16.459,15.483,16.314,715.078,0
13946,151.01,9,18.166,12.429,18.081,16.981,12.061,19.258,12.608,17.036,20.531,13.146,14.231,15.174,16.644,17.889,696.4578,0
13947,96.4,2,18.002,11.893,16.942,16.781,13.577,18.726,9.709,15.819,16.086,11.074,16.805,18.642,15.12,15.735,673.366,0
13948,219.65,3,17.749,11.953,15.748,18.134,12.138,17.857,11.635,15.259,21.323,9.116,14.062,17.962,10.868,11.773,551.417,1
13949,157.42,6,18.813,12.914,17.037,16.438,13.924,18.208,11.991,16.288,17.981,11.969,15.1842,17.801,16.364,19.037,725.706,0
13950,139.34,0,18.565,10.763,17.307,19.14,12.230799999999999,18.172,9.595,16.113,19.134,9.306,16.279,15.685,16.097,16.843,485.919,0
13951,215.94,8,18.523,11.478,18.011,18.512,13.993,19.219,12.682,17.112,18.075,11.825,14.942,16.983,16.066,17.956,912.376,0
13952,106.64,6,16.075,11.814,17.893,17.141,10.523,18.9,12.036,14.394,19.253,9.765,14.702,16.373,17.083,18.6,699.734,0
13953,179.52,3,18.824,12.435,17.709,18.445,12.152,19.025,10.473,15.683,18.065,11.113,15.105,17.122,16.521,15.41,720.575,0
13954,134.35,6,18.738,10.974,17.338,17.532,13.278,19.088,9.92,15.254,18.095,9.591,14.563,18.669,14.622,13.306,727.976,0
13955,186.36,7,18.03,12.618,16.53,15.476,11.314,20.319,11.129,17.8,18.371,10.975,15.242,17.861,15.558,13.797,745.065,0
13956,159.26,13,18.446,12.803,16.387,16.75,12.302,18.712,11.719,18.91,18.552,9.319,14.623,18.085,15.634,15.025,663.302,1
13957,83.18,8,16.852,11.382,16.958,16.887,12.264,18.082,12.196,13.885,20.4658,13.664,15.7768,15.709,15.457,15.033,651.889,0
13958,126.55,3,17.169,12.344,16.902,17.68,12.768,19.323,9.66,16.844,19.126,10.292,15.594,17.959,15.183,15.125,697.63,0
13959,108.97,2,16.478,11.737,16.094,18.967,10.467,18.966,11.323,16.467800000000004,20.399,11.935,15.148,13.088,16.619,18.511,595.649,0
13960,155.59,2,17.102,11.785,16.738,15.656,9.89,19.125,11.095,16.1198,18.651,11.759,15.042,13.529,15.553,17.501,588.748,0
13961,107.68,2,17.298,11.484,16.519,16.243,9.964,17.339,11.717,17.147,19.06,12.971,15.834,14.014,16.68,17.324,443.048,0
13962,126.15,15,17.199,10.895,18.543,18.349,10.205,20.426,13.048,15.33,18.077,11.424,14.917,17.67,17.044,18.751,904.933,0
13963,117.46,6,18.294,10.513,17.153,16.193,11.742,18.604,11.0852,14.289,19.511,11.776,14.23,14.576,15.146,16.552,741.513,0
13964,111.03,5,18.081,10.935,16.74,18.394,11.592,18.758,11.453,17.773,19.33,11.271,16.448,16.197,13.583,19.1,656.957,0
13965,146.87,5,19.161,13.195,17.71,17.085,13.251,19.154,12.578,16.922,16.636,10.886,15.562,18.345,17.147,15.494,709.9190000000001,0
13966,90.66,4,17.89,10.597,16.511,18.473,10.805,17.597,12.502,16.482,15.614,9.449,15.5928,19.081,17.973,16.056,546.743,0
13967,180.64,4,18.083,12.805,17.367,17.846,11.565,19.427,12.426,15.782,19.2668,11.071,15.461,17.512,17.634,17.16,839.885,0
13968,103.77,8,19.781,10.655,18.632,16.799,10.78,18.713,12.061,16.591,19.591,11.229,15.0852,18.011,19.164,17.146,731.04,0
13969,115.75,2,19.017,10.514,18.521,18.115,12.86,19.731,12.515,16.384,18.564,9.845,15.283,15.617,15.1154,15.947,930.365,0
13970,103.83,6,20.955,12.042,16.426,17.573,11.59,17.65,11.598,15.181,20.192,12.388,15.92,16.369,14.856,12.855,539.848,0
13971,114.74,4,19.067,12.879,17.0286,16.784,12.377,19.917,11.41,16.154,19.716,11.926,16.374,14.434,15.103,16.5958,775.573,0
13972,106.98,9,17.853,11.345,18.047,18.307,10.733,19.102,10.661,16.417,19.885,11.699,14.972,14.7286,17.054,17.1352,719.4226000000001,0
13973,146.99,6,17.84,9.628,15.741,15.428,11.921,18.46,13.019,15.677,17.474,10.186,13.997,16.587,15.486,14.254,628.959,1
13974,196.23,6,17.656,12.691,16.573,17.296,12.378,18.982,10.186,14.831,20.472,8.852,15.493,19.154,15.591,17.812,806.971,1
13975,87.6,8,15.659,10.743,18.729,17.354,11.586,19.875,12.605,15.534,19.079,10.883,16.335,14.645,15.277,16.344,899.109,0
13976,243.53,3,15.841,12.051,16.737,17.145,11.597,20.362,10.742,16.091,19.827,11.827,15.628,15.583,14.276,14.988,769.795,0
13977,89.3,3,18.248,9.865,17.208,18.535,12.331,18.609,10.136,16.342,21.099,11.551,15.114,14.829,14.458,16.176,653.846,0
13978,114.61,8,17.201,9.72,17.516,16.06,12.822,19.471,11.2984,16.178,19.195,11.837,16.189,17.246,16.942,17.585,844.88,0
13979,141.6,1,18.963,12.681,16.182,17.324,11.576,18.605,11.61,16.635,20.232,13.422,14.563,14.63,15.421,17.038,612.273,1
13980,123.36,7,17.914,11.93,17.899,16.393,11.317,21.163,9.702,14.818,19.037,7.565,16.549,15.421,15.503,19.661,849.607,0
13981,95.81,10,16.672,11.845,17.516,17.82,10.903,18.96,11.098,16.27,20.842,11.458,15.677,16.165,14.718800000000002,15.289,671.429,0
13982,111.48,4,19.313,12.441,15.66,16.475,12.545,19.548,11.456,16.334,21.15,11.372,15.243,16.724,13.279,13.223,700.012,0
13983,112.23,3,18.343,11.104,13.787,17.243,12.261,20.827,10.688,15.6006,18.27,12.268,15.486,14.401,16.424,15.187,683.752,1
13984,157.64,5,18.742,12.797,16.201,18.323,12.22,19.581,12.66,16.357,18.262,9.003,14.597,16.108,16.112,18.158,775.53,0
13985,123.26,1,18.934,12.198,18.143,15.945,12.005,21.942,10.874,15.717,20.984,14.855,15.788,15.627,16.166,16.422400000000003,1000.678,1
13986,119.3,8,16.712,11.13,16.816,17.303,9.066,21.078,10.533,15.041,18.565,7.65,15.209,12.281,14.771799999999999,16.535,727.508,1
13987,104.22,5,18.714,10.652,17.531,17.154,13.121,18.188,10.542,13.82,19.568,10.317,16.648,15.406,13.714,14.899,669.134,0
13988,89.85,8,18.044,10.648,16.425,17.366,11.453,18.228,9.023,15.63,19.64,7.77,15.892,17.185,17.557,19.924,490.637,0
