PassengerId,CryoSleep,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Expenditure,NoSpending,Group,GroupSize,Solo,CabinRegion_1,CabinRegion_2,CabinRegion_3,CabinRegion_4,CabinRegion_5,CabinRegion_6,CabinRegion_7,FamilySize,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,CabinSide_P,CabinSide_S,CabinSide_Z,CabinDeck_A,CabinDeck_B,CabinDeck_C,CabinDeck_D,CabinDeck_E,CabinDeck_F,CabinDeck_G,CabinDeck_T,AgeEncoded
4113_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4113,2,0,1,0,0,0,0,0,0,5,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0
4113_02,0,0,-0.3375298928969419,1.2975228465551358,-0.2873829429551493,-0.12633377642218852,-0.26494914608511483,0.43875910841940746,0,4113,2,0,1,0,0,0,0,0,0,5,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3.0
4114_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4114,1,1,1,0,0,0,0,0,0,6,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2.0
4115_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4115,1,1,0,0,1,0,0,0,0,13,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2.0
4116_01,0,0,-0.27695185807305406,-0.2838651282377854,0.9438254867416774,-0.2738262777680785,-0.26583090741520166,-0.24235467831467486,0,4116,1,1,0,0,1,0,0,0,0,14,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2.0
4120_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4120,1,1,0,0,1,0,0,0,0,10,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2.0
4125_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4125,1,1,0,0,1,0,0,0,0,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2.0
4127_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4127,1,1,1,0,0,0,0,0,0,12,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2.0
4128_01,0,1,-0.16942584626065316,-0.2838651282377854,1.6263432032040488,-0.26671820541405966,-0.24555039682320468,-0.06096145051604197,0,4128,3,0,0,0,1,0,0,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4.0
4128_02,0,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4128,3,0,0,0,1,0,0,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1.0
4128_03,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4128,3,0,0,0,1,0,0,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1.0
4129_01,0,0,-0.31481312983798393,-0.283238587835728,1.0124118258959844,-0.2711607506353214,-0.2631856234249412,-0.2341741994139522,0,4129,1,1,0,0,1,0,0,0,0,11,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2.0
4130_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4130,1,1,0,0,1,0,0,0,0,6,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2.0
4131_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4131,1,1,1,0,0,0,0,0,0,5,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2.0
4132_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4132,1,1,0,0,1,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0
4134_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4134,1,1,0,0,1,0,0,0,0,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3.0
4135_01,0,0,0.9497533471106746,-0.2838651282377854,-0.2505805170674724,1.0527177253006788,-0.26583090741520166,0.3228097118265558,0,4135,1,1,0,0,1,0,0,0,0,6,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4.0
4137_01,0,0,0.6680654851795962,-0.2838651282377854,-0.2873829429551493,-0.23828591599798452,-0.26583090741520166,-0.2679631340038936,0,4137,1,1,0,0,1,0,0,0,0,10,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0
4140_01,0,0,-0.27695185807305406,-0.27446702220692415,-0.23719781674468085,-0.2738262777680785,0.2958510598501062,-0.26156102008158894,0,4140,1,1,0,0,1,0,0,0,0,8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2.0
4141_01,0,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4141,1,1,0,0,1,0,0,0,0,6,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.0
4142_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4142,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3.0
4143_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4143,1,1,1,0,0,0,0,0,0,4,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2.0
4144_01,0,0,-0.30875532635559516,0.014368103141545201,-0.2873829429551493,-0.26938373254681675,-0.010120121690022275,-0.23737525637510454,0,4144,1,1,1,0,0,0,0,0,0,15,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,3.0
4145_01,0,0,-0.3132986789673868,-0.2838651282377854,-0.1418460769447907,0.20952264230519943,-0.26583090741520166,-0.28823649475785845,0,4145,1,1,0,0,1,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1.0
4147_01,0,0,-0.3375298928969419,0.5073164596389373,-0.2873829429551493,2.5694026638394387,-0.26583090741520166,1.0689327836796427,0,4147,2,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,4.0
4147_02,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4147,2,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3.0
4149_01,0,0,-0.10553987006658186,-0.2838651282377854,0.6979183683103819,-0.2720492596795738,-0.04098176824306117,-0.16297406704490225,0,4149,1,1,0,0,1,0,0,0,0,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2.0
4150_01,0,0,-0.3375298928969419,0.3608449454792969,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.1523694104067256,0,4150,1,1,0,0,1,0,0,0,0,9,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3.0
4151_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4151,1,1,0,0,1,0,0,0,0,9,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0
4152_01,0,0,-0.20274376541379147,-0.2838651282377854,-0.2873829429551493,0.21041115134945176,-0.26583090741520166,-0.2928602437017452,0,4152,1,1,0,0,1,0,0,0,0,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2.0
4154_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4154,1,1,0,0,1,0,0,0,0,5,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2.0
4156_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4156,1,1,0,0,1,0,0,0,0,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0
4158_01,0,0,-0.3375298928969419,-0.2838651282377854,0.6828628304472414,-0.08635086943083282,-0.26583090741520166,-0.23701958337942095,0,4158,1,1,1,0,0,0,0,0,0,5,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2.0
4159_01,0,0,-0.14694875547250072,-0.2826120474336706,-0.2622903798499151,-0.26938373254681675,0.4766121325179054,-0.16629694493724398,0,4159,1,1,0,0,1,0,0,0,0,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1.0
4160_01,0,1,0.6635221325678046,-0.2459884114069068,1.3703990595306597,-0.2329548617324704,-0.26583090741520166,0.10707759006840574,0,4160,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2.0
4163_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4163,1,1,0,0,1,0,0,0,0,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0
4165_01,0,0,0.03502502126996831,-0.2838651282377854,0.8886218479101622,-0.26938373254681675,-0.26583090741520166,-0.17904488508299515,0,4165,1,1,0,0,1,0,0,0,0,14,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3.0
4166_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4166,2,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3.0
4166_02,0,1,-0.3375298928969419,-0.10906035606376599,5.77999881589049,-0.16542817436929189,-0.2393780675125969,0.9249640935188802,0,4166,2,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,4.0
4167_01,0,0,-0.3375298928969419,-0.00818735133252182,-0.2873829429551493,-0.2738262777680785,0.02867737683379805,-0.24306602430604204,0,4167,1,1,0,0,1,0,0,0,0,7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2.0
4168_01,0,0,-0.3375298928969419,-0.2725874010007519,-0.23719781674468085,-0.2738262777680785,0.4677945192170372,-0.2053646867635811,0,4168,2,0,0,0,1,0,0,0,0,7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3.0
4168_02,0,0,-0.3375298928969419,-0.13286889134194785,-0.2773459177130556,-0.2738262777680785,0.21208373349185775,-0.23773092937078813,0,4168,2,0,1,0,0,0,0,0,0,7,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2.0
4169_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4169,2,0,1,0,0,0,0,0,0,7,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3.0
4169_02,0,0,-0.3375298928969419,0.6947909797759003,-0.2873829429551493,-0.2720492596795738,-0.25172272613381247,0.04360641021493464,0,4169,2,0,1,0,0,0,0,0,0,7,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3.0
4170_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4170,1,1,1,0,0,0,0,0,0,11,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2.0
4171_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4171,1,1,0,0,1,0,0,0,0,19,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2.0
4172_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4172,7,0,0,0,1,0,0,0,0,10,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2.0
4172_02,0,0,-0.31935648244977555,-0.2838651282377854,0.02376483954975528,1.890581754030644,-0.2623038620948544,0.419908439648177,0,4172,7,0,0,0,1,0,0,0,0,10,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4.0
4172_03,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4172,7,0,0,0,1,0,0,0,0,10,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3.0
4172_04,0,0,1.7266666437270364,-0.2838651282377854,-0.20374106593770186,-0.2738262777680785,-0.26583090741520166,-0.015790980064225548,0,4172,7,0,0,0,1,0,0,0,0,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2.0
4172_05,0,0,-0.14368018146050082,-0.2838651282377854,1.3168682582394933,-0.2738262777680785,-0.228796931551555,-0.11680211083836621,0,4172,7,0,0,0,1,0,0,0,0,10,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4.0
4172_06,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4172,7,0,0,0,1,0,0,0,0,10,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1.0
4172_07,0,0,-0.10430445882497372,-0.17735325988802447,3.1820821157285715,-0.2738262777680785,-0.26583090741520166,0.33454692068411446,0,4172,7,0,1,0,0,0,0,0,0,10,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2.0
4173_01,0,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,0.3108126733499672,-0.14855665051365388,-0.23701958337942095,0,4173,1,1,1,0,0,0,0,0,0,6,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2.0
4174_01,0,0,-0.24817729153170734,-0.283238587835728,0.25963493273895716,0.22107325988047996,-0.26583090741520166,-0.18260161503983108,0,4174,1,1,0,0,1,0,0,0,0,7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3.0
4175_01,0,0,-0.3375298928969419,-0.22810303245467528,-0.2622903798499151,-0.2560560968830315,0.25617179999619905,-0.2636950580556905,0,4175,1,1,0,0,1,0,0,0,0,9,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0
4176_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4176,7,0,0,0,1,0,0,0,0,11,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3.0
4176_02,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4176,7,0,0,0,1,0,0,0,0,6,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2.0
4176_03,0,0,0.813452768756927,-0.2838651282377854,0.9538625119837711,0.0389289058087484,-0.26583090741520166,0.14106081103223936,0,4176,7,0,0,0,1,0,0,0,0,6,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2.0
4176_04,0,0,0.40455103369568407,0.13153115832628223,0.3114928964897746,0.48584895506768,-0.26583090741520166,0.32316538482223944,0,4176,7,0,0,0,1,0,0,0,0,11,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3.0
4176_05,0,0,0.03653947214056551,-0.2838651282377854,0.4118631489107116,0.15265806347304908,-0.23408749953207594,-0.09830711506281933,0,4176,7,0,1,0,0,0,0,0,0,11,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3.0
4176_06,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4176,7,0,0,0,1,0,0,0,0,11,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1.0
4176_07,0,0,0.589314039908542,-0.07961295716706739,-0.21043241609909766,-0.19652599091812412,-0.26583090741520166,-0.13743114458801467,0,4176,7,0,0,0,1,0,0,0,0,11,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2.0
4177_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4177,3,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2.0
4177_02,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4177,3,0,1,0,0,0,0,0,0,9,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2.0
4177_03,0,0,-0.2830096615554428,0.08454062817197594,-0.2873829429551493,1.2144263713546064,2.9058645969071097,1.5786910595853259,0,4177,3,0,1,0,0,0,0,0,0,9,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3.0
4178_01,0,0,-0.3375298928969419,-0.2838651282377854,-0.2806915927937535,-0.2684952235025644,0.41577060074191446,-0.2398649673448897,0,4178,1,1,0,0,1,0,0,0,0,6,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2.0
4179_01,0,1,-0.3375298928969419,0.45044022297350755,0.01874632692870843,-0.1929719547411147,-0.26583090741520166,-0.004053771206666948,0,4179,2,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2.0
4179_02,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4179,2,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2.0
4181_01,0,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4181,6,0,1,0,0,0,0,0,0,6,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1.0
4181_02,0,0,-0.3375298928969419,-0.12013242500088754,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.42540952346718836,0,4181,6,0,1,0,0,0,0,0,0,6,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1.0
4181_03,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4181,6,0,1,0,0,0,0,0,0,6,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1.0
4181_04,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4181,6,0,1,0,0,0,0,0,0,6,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3.0
4181_05,0,0,-0.3345009911557475,5.196483768558442,-0.2873829429551493,4.026557496413291,12.506481958892465,9.466806757856071,0,4181,6,0,1,0,0,0,0,0,0,6,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2.0
4181_06,0,1,-0.3375298928969419,5.645086696431553,-0.2873829429551493,0.6342299654578223,1.1114802901804197,3.766435656035112,0,4181,6,0,1,0,0,0,0,0,0,6,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3.0
4182_01,0,0,-0.3375298928969419,0.9817464839181974,-0.2873829429551493,1.3405946556384398,-0.10535034533939944,0.9110928466872201,0,4182,3,0,1,0,0,0,0,0,0,8,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2.0
4182_02,0,0,-0.3375298928969419,-0.20617411838266567,-0.2873829429551493,3.257997173135009,-0.10182330001905213,1.005701863539056,0,4182,3,0,1,0,0,0,0,0,0,8,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3.0
4182_03,0,1,-0.3375298928969419,1.7035210270883423,-0.2873829429551493,-0.2507250426175174,3.5927566730447467,2.1755103463423966,0,4182,3,0,1,0,0,0,0,0,0,8,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3.0
4183_01,0,0,1.7327244472094252,-0.21619876481558434,-0.07344515583697801,-0.2738262777680785,-0.19793528499851612,0.07913428683249359,0,4183,1,1,0,0,1,0,0,0,0,7,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3.0
4184_01,0,0,0.5075336928962934,-0.2838651282377854,0.30312870878802983,-0.2738262777680785,-0.2587768167745071,-0.19149343993192094,0,4184,1,1,0,0,1,0,0,0,0,12,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2.0
4185_01,0,0,-0.3375298928969419,0.7969170653112593,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,0.09517899458905575,0,4185,1,1,0,0,1,0,0,0,0,9,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2.0
4186_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4186,1,1,0,0,1,0,0,0,0,16,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0
4188_01,0,0,1.5964238688556776,-0.23123573446496237,-0.2873829429551493,-0.06058410714751469,0.26146236797672,0.26376799454307925,0,4188,1,1,0,0,1,0,0,0,0,18,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2.0
4189_01,0,0,0.5075336928962934,-0.2838651282377854,-0.28236443033410247,-0.2738262777680785,0.8152084832712464,0.11723072032143857,0,4189,1,1,0,0,1,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0
4191_01,0,0,1.1011984341703942,-0.283238587835728,0.10740671656720276,0.3961095415981927,-0.26583090741520166,0.17200436165671204,0,4191,1,1,1,0,0,0,0,0,0,5,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1.0
4194_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4194,1,1,0,0,1,0,0,0,0,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2.0
4196_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4196,1,1,0,0,1,0,0,0,0,10,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1.0
4197_01,0,0,0.5862851381673476,1.3131863566065713,-0.2873829429551493,-0.2587216240157885,-0.26583090741520166,0.6112605113259505,0,4197,3,0,0,0,1,0,0,0,0,7,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4.0
4197_02,0,0,-0.3375298928969419,0.25934540034599535,-0.2873829429551493,-0.1600971201037778,0.05424845540631599,-0.03535299482682321,0,4197,3,0,0,0,1,0,0,0,0,7,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2.0
4197_03,0,0,2.1158805174705155,-0.2838651282377854,-0.2806915927937535,-0.2738262777680785,-0.19352647834808198,0.08842120767106747,0,4197,3,0,0,0,1,0,0,0,0,7,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2.0
4199_01,0,0,-0.3375298928969419,-0.1598101286304168,0.8886218479101622,-0.27293776872382614,-0.26583090741520166,-0.19753988085854204,0,4199,1,1,0,0,1,0,0,0,0,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4.0
4203_01,0,0,-0.3375298928969419,-0.2838651282377854,-0.28571010541480035,-0.013493127802140195,0.32230389975271095,-0.17655517411320998,0,4203,1,1,1,0,0,0,0,0,0,8,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3.0
4204_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4204,3,0,0,0,1,0,0,0,0,7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2.0
4204_02,0,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4204,3,0,0,0,1,0,0,0,0,7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.0
4204_03,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4204,3,0,0,0,1,0,0,0,0,7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.0
4205_01,0,0,-0.3375298928969419,0.27124966798508626,-0.2873829429551493,-0.22229275320144223,0.12302583915308837,-0.025749823943366175,0,4205,1,1,0,0,1,0,0,0,0,10,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3.0
4206_01,0,0,-0.3375298928969419,-0.275720103011039,0.5891839281877002,-0.267606714458312,-0.26583090741520166,-0.32487081331326867,0,4206,1,1,0,0,1,0,0,0,0,6,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2.0
4207_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4207,2,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2.0
4207_02,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4207,2,0,1,0,0,0,0,0,0,4,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3.0
4208_01,0,0,0.156181090917744,-0.2838651282377854,0.4737581379036227,-0.2720492596795738,-0.26583090741520166,-0.2398649673448897,0,4208,1,1,1,0,0,0,0,0,0,7,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3.0
4210_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4210,2,0,1,0,0,0,0,0,0,5,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3.0
4210_02,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4210,2,0,1,0,0,0,0,0,0,5,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0
4211_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4211,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2.0
4212_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,4212,1,1,0,0,1,0,0,0,0,8,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2.0
